*Node
      1,           1.,          0.5,           0.
      2,          0.5,           0.,           0.
      3,           1.,   0.50248462, -0.0497839227
      4,           1.,  0.509913743, -0.0990730748
      5,           1.,  0.522213578,  -0.14737758
      6,           1.,  0.539261878, -0.194217399
      7,           1.,  0.560889184, -0.239126995
      8,           1.,  0.586880624,  -0.28166002
      9,           1.,  0.616977751, -0.321393818
     10,           1.,  0.650881588, -0.357933432
     11,           1.,  0.688255072, -0.390915751
     12,           1.,  0.728726864, -0.420012951
     13,           1.,  0.771894693, -0.444935918
     14,           1.,  0.817329466, -0.465436876
     15,           1.,  0.864579737, -0.481312126
     16,           1.,  0.913175941, -0.492403865
     17,           1.,  0.962634981, -0.498601913
     18,           1.,   1.01246536, -0.499844581
     19,           1.,   1.06217182, -0.496119589
     20,           1.,   1.11126041, -0.487463951
     21,           1.,   1.15924335, -0.473963678
     22,           1.,   1.20564353, -0.455752939
     23,           1.,         1.25, -0.433012694
     24,           1.,   1.29187179, -0.405968994
     25,           1.,   1.33084297, -0.374890596
     26,           1.,   1.36652589, -0.340086371
     27,           1.,   1.39856625, -0.301902205
     28,           1.,    1.4266454, -0.260717601
     29,           1.,    1.4504844, -0.216941863
     30,           1.,   1.46984637, -0.171010077
     31,           1.,   1.48453867, -0.123378702
     32,           1.,    1.4944154, -0.0745211318
     33,           1.,   1.49937844, -0.0249229427
     34,           1.,   1.49937844, 0.0249229427
     35,           1.,    1.4944154, 0.0745211318
     36,           1.,   1.48453867,  0.123378702
     37,           1.,   1.46984637,  0.171010077
     38,           1.,    1.4504844,  0.216941863
     39,           1.,    1.4266454,  0.260717601
     40,           1.,   1.39856625,  0.301902205
     41,           1.,   1.36652589,  0.340086371
     42,           1.,   1.33084297,  0.374890596
     43,           1.,   1.29187179,  0.405968994
     44,           1.,         1.25,  0.433012694
     45,           1.,   1.20564353,  0.455752939
     46,           1.,   1.15924335,  0.473963678
     47,           1.,   1.11126041,  0.487463951
     48,           1.,   1.06217182,  0.496119589
     49,           1.,   1.01246536,  0.499844581
     50,           1.,  0.962634981,  0.498601913
     51,           1.,  0.913175941,  0.492403865
     52,           1.,  0.864579737,  0.481312126
     53,           1.,  0.817329466,  0.465436876
     54,           1.,  0.771894693,  0.444935918
     55,           1.,  0.728726864,  0.420012951
     56,           1.,  0.688255072,  0.390915751
     57,           1.,  0.650881588,  0.357933432
     58,           1.,  0.616977751,  0.321393818
     59,           1.,  0.586880624,   0.28166002
     60,           1.,  0.560889184,  0.239126995
     61,           1.,  0.539261878,  0.194217399
     62,           1.,  0.522213578,   0.14737758
     63,           1.,  0.509913743, 0.0990730748
     64,           1.,   0.50248462, 0.0497839227
     65,   0.49751538,           0., -0.0497839227
     66,  0.490086257,           0., -0.0990730748
     67,  0.477786392,           0.,  -0.14737758
     68,  0.460738093,           0., -0.194217399
     69,  0.439110786,           0., -0.239126995
     70,  0.413119376,           0.,  -0.28166002
     71,  0.383022219,           0., -0.321393818
     72,  0.349118412,           0., -0.357933432
     73,  0.311744899,           0., -0.390915751
     74,  0.271273136,           0., -0.420012951
     75,  0.228105322,           0., -0.444935918
     76,  0.182670519,           0., -0.465436876
     77,  0.135420233,           0., -0.481312126
     78, 0.0868240893,           0., -0.492403865
     79, 0.0373650454,           0., -0.498601913
     80, -0.0124653457,           0., -0.499844581
     81, -0.0621718541,           0., -0.496119589
     82, -0.111260466,           0., -0.487463951
     83,  -0.15924333,           0., -0.473963678
     84,  -0.20564355,           0., -0.455752939
     85,        -0.25,           0., -0.433012694
     86, -0.291871846,           0., -0.405968994
     87, -0.330842912,           0., -0.374890596
     88, -0.366525948,           0., -0.340086371
     89, -0.398566246,           0., -0.301902205
     90, -0.426645428,           0., -0.260717601
     91, -0.450484425,           0., -0.216941863
     92, -0.469846308,           0., -0.171010077
     93, -0.484538645,           0., -0.123378702
     94, -0.494415402,           0., -0.0745211318
     95, -0.499378473,           0., -0.0249229427
     96, -0.499378473,           0., 0.0249229427
     97, -0.494415402,           0., 0.0745211318
     98, -0.484538645,           0.,  0.123378702
     99, -0.469846308,           0.,  0.171010077
    100, -0.450484425,           0.,  0.216941863
    101, -0.426645428,           0.,  0.260717601
    102, -0.398566246,           0.,  0.301902205
    103, -0.366525948,           0.,  0.340086371
    104, -0.330842912,           0.,  0.374890596
    105, -0.291871846,           0.,  0.405968994
    106,        -0.25,           0.,  0.433012694
    107,  -0.20564355,           0.,  0.455752939
    108,  -0.15924333,           0.,  0.473963678
    109, -0.111260466,           0.,  0.487463951
    110, -0.0621718541,           0.,  0.496119589
    111, -0.0124653457,           0.,  0.499844581
    112, 0.0373650454,           0.,  0.498601913
    113, 0.0868240893,           0.,  0.492403865
    114,  0.135420233,           0.,  0.481312126
    115,  0.182670519,           0.,  0.465436876
    116,  0.228105322,           0.,  0.444935918
    117,  0.271273136,           0.,  0.420012951
    118,  0.311744899,           0.,  0.390915751
    119,  0.349118412,           0.,  0.357933432
    120,  0.383022219,           0.,  0.321393818
    121,  0.413119376,           0.,   0.28166002
    122,  0.439110786,           0.,  0.239126995
    123,  0.460738093,           0.,  0.194217399
    124,  0.477786392,           0.,   0.14737758
    125,  0.490086257,           0., 0.0990730748
    126,   0.49751538,           0., 0.0497839227
    127,   0.50240761, 0.0490085706,           0.
    128,  0.509607375, 0.0975451618,           0.
    129,  0.521529853,  0.145142332,           0.
    130,  0.538060248,  0.191341713,           0.
    131,  0.559039354,  0.235698372,           0.
    132,  0.584265172,  0.277785122,           0.
    133,  0.613494754,  0.317196637,           0.
    134,  0.646446586,  0.353553385,           0.
    135,  0.682803333,  0.386505216,           0.
    136,  0.722214878,  0.415734798,           0.
    137,  0.764301658,  0.440960646,           0.
    138,  0.808658302,  0.461939752,           0.
    139,  0.854857683,  0.478470176,           0.
    140,  0.902454853,  0.490392625,           0.
    141,  0.950991452,   0.49759236,           0.
    142,           1.,  0.590674043, -0.201010421
    143,           1.,  0.641446233, -0.271413714
    144,           1.,  0.702011764, -0.337661743
    145,           1.,  0.774295926, -0.389772594
    146,           1.,  0.856365383, -0.425550193
    147,           1.,  0.944002151, -0.446851999
    148,           1.,   1.03308129, -0.449188858
    149,           1.,   1.12104452, -0.432518303
    150,           1.,   1.20537913, -0.400207341
    151,           1.,   1.28129756, -0.359549165
    152,           1.,   1.43948054, 0.0872429162
    153,           1.,   1.41482115,  0.175407395
    154,           1.,   1.37209415,  0.253689528
    155,           1.,   1.31444883,   0.32238853
    156,           1.,   1.24485207,  0.378037632
    157,           1.,   1.16405189,   0.41799736
    158,           1.,   1.07706118,  0.443706393
    159,           1.,  0.988192081,  0.450250566
    160,           1.,   0.89978838,   0.43905589
    161,           1.,   0.81477809,   0.41049397
    162,           1.,  0.737112761,  0.365653872
    163,           1.,  0.670289457,  0.305414766
    164,           1.,  0.612524271,  0.239636347
    165,           1.,  0.548866332, -0.0612861291
    166,           1.,  0.572438955,  -0.15546909
    167,           1.,  0.604714751, -0.241175324
    168,           1.,  0.660679638, -0.314821988
    169,           1.,  0.729617476, -0.375883698
    170,           1.,  0.809115291, -0.421575248
    171,           1.,  0.896930635, -0.451127529
    172,           1.,  0.988342285, -0.462881565
    173,           1.,   1.07976544, -0.455851018
    174,           1.,   1.16895449, -0.430691361
    175,           1.,   1.25154412, -0.389107496
    176,           1.,   1.37905073, -0.254212439
    177,           1.,   1.41463494, -0.174311787
    178,           1.,   1.44697559, -0.0919763669
    179,           1.,   1.45782065,  0.022499783
    180,           1.,   1.44192755,  0.136478841
    181,           1.,   1.40658867,  0.221529499
    182,           1.,   1.35468256,  0.297614038
    183,           1.,    1.2887826,  0.361938983
    184,           1.,   1.21153796,  0.411563545
    185,           1.,    1.1247499,  0.445588499
    186,           1.,   1.03391755,  0.461784899
    187,           1.,  0.942312121,  0.459420681
    188,           1.,  0.852539003,  0.438895345
    189,           1.,  0.768497348,  0.400974333
    190,           1.,  0.693719387,  0.346972853
    191,           1.,  0.630690217,  0.278722584
    192,           1.,  0.589365125,  0.197558075
    193,           1.,   0.55901444,  0.110504366
    194,           1.,  0.541083217, -0.000481892785
    195,           1.,   1.36984682,  0.202128485
    196,           1.,   1.19334543,     0.371739
    197,           1.,  0.644517362, -0.213480055
    198,           1.,   1.40139484,  0.126742229
    199,           1.,  0.622350991, -0.162756339
    200,           1.,   1.02896225,  0.420619756
    201,           1.,   1.32285607,  0.270275444
    202,           1.,   1.22788835, -0.346998453
    203,           1.,  0.691916287, -0.287062913
    204,           1.,   1.06874716, -0.413406461
    205,           1.,   1.10996127,  0.404287964
    206,           1.,  0.722042263,  0.315886647
    207,           1.,  0.824560106, -0.380873501
    208,           1.,  0.667062521,  0.245335564
    209,           1.,  0.866192997,  0.399175704
    210,           1.,  0.637599647,  0.196809694
    211,           1.,  0.908523679, -0.408696592
    212,           1.,  0.946822047,  0.417965442
    213,           1.,   0.98873806, -0.422577351
    214,           1.,   1.26365519,  0.328472793
    215,           1.,  0.753235579, -0.341620594
    216,           1.,  0.790160656,  0.363333642
    217,           1.,   1.15257561, -0.389820039
    218,           1.,  0.557305098, -0.110003941
    219,           1.,    1.4430505, -0.135409892
    220,           1.,   1.40693283, -0.221844211
